,parents,has_nurs,form,children,housing,finance,social,health,class
12393,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_recommended,priority
12394,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
12395,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
12396,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,priority
12397,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
12398,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12399,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
12400,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
12401,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
12402,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
12403,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
12404,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
12405,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12406,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
12407,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12408,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
12409,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
12410,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
12411,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
12412,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
12413,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
12414,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12415,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
12416,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12417,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
12418,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
12419,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
12420,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
12421,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
12422,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
12423,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
12424,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
12425,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12426,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
12427,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
12428,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
12429,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_nonprob,health_recommended,spec_prior
12430,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
12431,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
12432,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12433,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
12434,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12435,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
12436,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
12437,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
12438,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_nonprob,health_recommended,spec_prior
12439,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
12440,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
12441,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12442,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
12443,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12444,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
12445,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
12446,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
12447,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_nonprob,health_recommended,spec_prior
12448,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
12449,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
12450,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12451,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
12452,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12453,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
12454,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
12455,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
12456,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
12457,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
12458,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
12459,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12460,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
12461,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12462,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
12463,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
12464,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
12465,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
12466,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
12467,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
12468,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12469,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
12470,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12471,parents_great_pret,has_nurs_very_crit,form_completed,children_3,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
